Account_ID,Age,Marital_Status,Dependents,Client_Industry,Residency_Zip,State,Account_Status,Annual_Income,Liquidity_Needs,Investment_Experience,Risk_Tolerance,Investment_Goals,Time_Horizon,Exclusions,SRI_Preferences,Tax_Status
5015fec76564,23,Single,2,Computer & Electronics Retail,98103,WA,True,577700,Medium-Term (1-5 years),Moderate,Aggressive,Education,Short-term,Exclude Company: Verisign (VRSN) | Interpublic Group of Companies (The) (IPG) | Targa Resources (TRGP),Prefer ESG: Uber (UBER),Taxable
7d0ba9f78b28,43,Married,4,Electrical Components & Equipment,98105,WA,True,131482,Medium-Term (1-5 years),Sophisticated,Moderate,Education,Medium-term,Exclude Company: BXP  Inc. (BXP) | A. O. Smith (AOS),Prefer ESG in: Utilities,Taxable
cf3e4cc779e7,36,Married,3,Home Improvement Retail,99507,AK,False,519530,Short-Term (3-12 months),Moderate,Aggressive,Philanthropy,Long-term,Exclude Company: General Mills (GIS),Prefer ESG in: Energy,Tax-deferred
da40c9c05531,53,Married,2,"Hotels, Resorts & Cruise Lines",94101,CA,True,480375,Medium-Term (1-5 years),Sophisticated,Moderate,Philanthropy,Short-term,Exclude Industry: Drug Retail,No specific preference,Tax-deferred
e2bd32e81685,77,Single,1,Telecom Tower REITs,03102,NH,True,235480,Long-Term (5+ years),Sophisticated,Conservative,Education,Medium-term,Exclude Sector: Financials,Prefer ESG in: Consumer Electronics,Taxable
7868180bd91d,37,Married,2,Telecom Tower REITs,44105,OH,True,779814,Immediate (0-3 months),Professional,Moderate,Education,Long-term,None,Prefer ESG in: Asset Management & Custody Banks,Tax-deferred
21b1a6f2d88b,27,Married,1,Industrial REITs,59103,MT,True,1666968,Immediate (0-3 months),Moderate,Aggressive,Retirement,Medium-term,None,Prefer ESG: Extra Space Storage (EXR),Taxable
d10f9a053428,54,Single,2,Copper,02105,MA,True,747139,Short-Term (3-12 months),Moderate,Conservative,Education,Medium-term,Exclude Industry: Restaurants,Prefer ESG in: Water Utilities,Tax-deferred
b516c47c3741,45,Single,3,Health Care Services,19903,DE,True,533694,Long-Term (5+ years),None,Conservative,Education,Short-term,None,Prefer ESG: Trane Technologies (TT),Tax-deferred
8d2745ad1a57,32,Single,2,Agricultural Products & Services,40205,KY,True,586091,Short-Term (3-12 months),Experienced,Aggressive,Education,Short-term,None,Prefer ESG in: Multi-Sector Holdings,Tax-deferred
b0662bb66501,47,Single,4,Household Products,38601,MS,True,1942816,Short-Term (3-12 months),Limited,Aggressive,Retirement,Short-term,None,Prefer ESG in: Financials,Tax-deferred
f1bcf83ef2a4,37,Married,3,Integrated Oil & Gas,70115,LA,True,768281,Short-Term (3-12 months),Experienced,Aggressive,Education,Medium-term,None,Prefer ESG in: Broadcasting,Taxable
e35f65b3db4f,22,Single,2,Industrial Gases,32802,FL,True,271796,Medium-Term (1-5 years),Experienced,Moderate,Philanthropy,Long-term,Exclude Sector: Consumer Discretionary,Prefer ESG: EOG Resources (EOG),Tax-deferred
35d9728861aa,25,Married,1,Integrated Telecommunication Services,06103,CT,True,356074,Long-Term (5+ years),None,Aggressive,Income,Medium-term,None,No specific preference,Tax-deferred
c21cc1c2e816,71,Single,2,Timber REITs,37205,TN,True,767262,Short-Term (3-12 months),Experienced,Moderate,Education,Medium-term,None,No specific preference,Tax-deferred
58e759cad4f3,24,Single,1,Transaction & Payment Processing Services,57104,SD,True,1557459,Medium-Term (1-5 years),Sophisticated,Aggressive,Retirement,Short-term,Exclude Sector: Financials,"Prefer ESG in: Hotels, Resorts & Cruise Lines",Tax-deferred
d5242d3a78a1,55,Married,2,Oil & Gas Storage & Transportation,43201,OH,True,585787,Medium-Term (1-5 years),Moderate,Moderate,Education,Long-term,Exclude Sector: Utilities,Prefer ESG: Amcor (AMCR),Taxable
3f9daf2397b2,51,Single,4,Packaged Foods & Meats,49502,MI,True,133021,Medium-Term (1-5 years),Moderate,Moderate,Philanthropy,Long-term,Exclude Sector: Communication Services,No specific preference,Tax-deferred
ec12597edaea,57,Married,2,Homefurnishing Retail,19905,DE,False,691594,Short-Term (3-12 months),None,Moderate,Income,Short-term,None,Prefer ESG: Occidental Petroleum (OXY),Taxable
27ac2b501f7c,45,Married,2,Rail Transportation,33104,FL,True,963527,Short-Term (3-12 months),Limited,Conservative,Income,Medium-term,Exclude Company: Ross Stores (ROST),Prefer ESG in: Real Estate,Taxable
0de55a6fd47e,59,Married,2,Office REITs,83703,ID,True,119697,Medium-Term (1-5 years),None,Moderate,Income,Short-term,Exclude Sector: Consumer Staples,Prefer ESG in: Energy,Taxable
975a184114c0,45,Married,4,Cargo Ground Transportation,32802,FL,False,1181691,Medium-Term (1-5 years),Professional,Moderate,Retirement,Short-term,Exclude Sector: Utilities,No specific preference,Tax-deferred
deeb7ba8bd0b,41,Single,4,Steel,77002,TX,True,124393,Short-Term (3-12 months),Experienced,Aggressive,Education,Medium-term,Exclude Industry: Financial Exchanges & Data,Prefer ESG in: Interactive Media & Services,Taxable
5d94f4d89676,26,Single,2,Industrial Conglomerates,80204,CO,True,1588027,Long-Term (5+ years),Sophisticated,Conservative,Philanthropy,Short-term,Exclude Sector: Industrials,Prefer ESG in: Information Technology,Tax-deferred
8232774fe85a,41,Married,3,Cable & Satellite,10006,NY,True,218882,Short-Term (3-12 months),Experienced,Moderate,Philanthropy,Short-term,Exclude Company: Estae Lauder Companies (The) (EL) | Mondelez International (MDLZ),Prefer ESG in: Financials,Tax-deferred
ea59025942c1,42,Single,0,Construction Machinery & Heavy Transportation Equipment,03054,NH,True,259320,Immediate (0-3 months),Moderate,Aggressive,Philanthropy,Long-term,None,No specific preference,Taxable
9259c7ab0ade,39,Married,4,Interactive Media & Services,26502,WV,True,290242,Short-Term (3-12 months),Moderate,Moderate,Philanthropy,Medium-term,Exclude Sector: Energy,Prefer ESG in: Financials,Tax-deferred
4b5a96478ac7,26,Married,2,Packaged Foods & Meats,89701,NV,False,755984,Short-Term (3-12 months),Experienced,Moderate,Education,Medium-term,Exclude Company: Vici Properties (VICI),Prefer ESG in: Integrated Telecommunication Services,Tax-deferred
9e1df699f57f,77,Married,4,Asset Management & Custody Banks,52802,IA,False,676680,Long-Term (5+ years),Moderate,Moderate,Education,Long-term,None,Prefer ESG: Ross Stores (ROST),Tax-deferred
9d03d4870677,29,Married,1,Automobile Manufacturers,97301,OR,True,194369,Immediate (0-3 months),Moderate,Conservative,Income,Long-term,None,Prefer ESG in: Consumer Staples,Tax-deferred
d44558099ed0,74,Single,4,Property & Casualty Insurance,97201,OR,True,225205,Immediate (0-3 months),Experienced,Conservative,Retirement,Short-term,Exclude Industry: Health Care Services,Prefer ESG in: Communication Services,Tax-deferred
b6e353e1a4a0,50,Married,4,Copper,96807,HI,True,298874,Short-Term (3-12 months),Limited,Conservative,Income,Medium-term,None,Prefer ESG in: Gas Utilities,Tax-deferred
286295cb12b9,53,Single,3,Multi-line Insurance,72204,AR,True,187027,Long-Term (5+ years),Limited,Conservative,Education,Short-term,None,No specific preference,Taxable
65a1c854d67a,32,Married,1,Health Care Equipment,10006,NY,True,169140,Short-Term (3-12 months),None,Aggressive,Income,Short-term,None,No specific preference,Tax-deferred
4edeabbac196,76,Married,0,Home Furnishings,04402,ME,True,277317,Medium-Term (1-5 years),Experienced,Moderate,Retirement,Short-term,Exclude Sector: Real Estate,No specific preference,Tax-deferred
52877a948629,43,Married,3,Health Care Supplies,29205,SC,True,384696,Long-Term (5+ years),Experienced,Aggressive,Income,Long-term,Exclude Industry: Telecom Tower REITs,No specific preference,Tax-deferred
263cdeaad20f,45,Married,0,Real Estate Services,19902,DE,True,215483,Short-Term (3-12 months),Moderate,Conservative,Education,Medium-term,Exclude Industry: Reinsurance,Prefer ESG: Abbott Laboratories (ABT),Taxable
7930304ffb9e,26,Single,0,Integrated Telecommunication Services,02905,RI,True,416266,Medium-Term (1-5 years),Moderate,Aggressive,Income,Short-term,Exclude Company: Exelon (EXC) | Illinois Tool Works (ITW) | Old Dominion (ODFL),No specific preference,Tax-deferred
ff3958db588e,60,Single,1,Insurance Brokers,19802,DE,True,258425,Medium-Term (1-5 years),Sophisticated,Moderate,Philanthropy,Medium-term,Exclude Company: Advanced Micro Devices (AMD),Prefer ESG in: Heavy Electrical Equipment,Tax-deferred
ff91ca7869ad,52,Single,3,Other Specialty Retail,57104,SD,True,164352,Medium-Term (1-5 years),Sophisticated,Moderate,Education,Short-term,None,Prefer ESG in: Data Processing & Outsourced Services,Tax-deferred
ef93f1149d02,24,Single,1,Home Improvement Retail,87104,NM,True,332110,Short-Term (3-12 months),Experienced,Conservative,Income,Long-term,Exclude Company: Keurig Dr Pepper (KDP) | General Motors (GM) | Everest Group (EG),Prefer ESG in: Consumer Discretionary,Tax-deferred
d459eaacd826,30,Single,1,Electronic Equipment & Instruments,29205,SC,True,1552546,Long-Term (5+ years),Experienced,Moderate,Education,Long-term,Exclude Company: T. Rowe Price (TROW) | Illinois Tool Works (ITW) | Everest Group (EG),Prefer ESG: A. O. Smith (AOS),Taxable
15af360b7059,23,Single,2,"Apparel, Accessories & Luxury Goods",99507,AK,False,1016343,Long-Term (5+ years),Moderate,Moderate,Retirement,Long-term,Exclude Industry: Aerospace & Defense,Prefer ESG in: Agricultural & Farm Machinery,Tax-deferred
df36a5373aa7,27,Married,0,Hotel & Resort REITs,88001,NM,True,488002,Medium-Term (1-5 years),None,Aggressive,Education,Short-term,Exclude Industry: Pharmaceuticals,Prefer ESG in: Personal Care Products,Tax-deferred
759839088d56,29,Married,1,Application Software,05601,VT,False,899286,Short-Term (3-12 months),Experienced,Moderate,Philanthropy,Medium-term,Exclude Sector: Utilities,Prefer ESG in: Communication Services,Tax-deferred
e040df940a9d,21,Married,2,Data Center REITs,46201,IN,True,332620,Medium-Term (1-5 years),Limited,Aggressive,Retirement,Long-term,Exclude Industry: Homefurnishing Retail,Prefer ESG: Advanced Micro Devices (AMD),Tax-deferred
f5cec64e6744,26,Married,2,Electric Utilities,32801,FL,True,1544445,Immediate (0-3 months),Sophisticated,Moderate,Retirement,Medium-term,Exclude Sector: Real Estate,Prefer ESG in: Packaged Foods & Meats,Tax-deferred
8e6ecb6bf943,67,Married,2,Personal Care Products,40201,KY,True,159707,Short-Term (3-12 months),Moderate,Conservative,Income,Short-term,None,Prefer ESG in: Information Technology,Taxable
c034acc81f05,27,Single,1,Data Processing & Outsourced Services,03104,NH,True,701927,Medium-Term (1-5 years),Experienced,Aggressive,Income,Medium-term,Exclude Company: Illinois Tool Works (ITW) | PPG Industries (PPG) | American Express (AXP),No specific preference,Tax-deferred
1345779acd97,31,Married,4,Diversified Support Services,50302,IA,True,615012,Medium-Term (1-5 years),Moderate,Conservative,Income,Long-term,Exclude Company: Tesla  Inc. (TSLA) | Campbells Company (The) (CPB) | Targa Resources (TRGP),Prefer ESG: Paramount Global (PARA),Tax-deferred
23da97b27408,22,Single,1,Household Products,66602,KS,True,245048,Medium-Term (1-5 years),Sophisticated,Aggressive,Philanthropy,Short-term,Exclude Industry: Air Freight & Logistics,Prefer ESG in: Information Technology,Taxable
54276a461095,45,Married,1,"Technology Hardware, Storage & Peripherals",85002,AZ,True,832790,Immediate (0-3 months),Moderate,Moderate,Education,Medium-term,Exclude Company: Campbells Company (The) (CPB) | Workday  Inc. (WDAY) | Keurig Dr Pepper (KDP),No specific preference,Tax-deferred
f966f028893a,37,Married,4,Trading Companies & Distributors,80302,CO,True,1198702,Long-Term (5+ years),Sophisticated,Aggressive,Income,Long-term,Exclude Sector: Consumer Discretionary,Prefer ESG in: Health Care Distributors,Tax-deferred
ac272c1b8111,76,Single,0,Multi-line Insurance,10002,NY,True,112957,Long-Term (5+ years),Moderate,Moderate,Education,Short-term,Exclude Industry: Health Care Equipment,No specific preference,Tax-deferred
a265a1f3d6c2,38,Married,3,Steel,05402,VT,True,624827,Medium-Term (1-5 years),Moderate,Aggressive,Income,Short-term,None,Prefer ESG in: Health Care,Taxable
919edb63c70d,40,Married,1,Distillers & Vintners,47902,IN,True,728977,Long-Term (5+ years),Sophisticated,Aggressive,Retirement,Long-term,Exclude Industry: Gas Utilities,Prefer ESG: BXP  Inc. (BXP),Taxable
8847be05f30d,43,Single,4,Aerospace & Defense,37204,TN,True,653762,Long-Term (5+ years),None,Aggressive,Education,Short-term,Exclude Sector: Energy,Prefer ESG in: Oil & Gas Equipment & Services,Taxable
2c2f2782ede4,57,Married,3,Interactive Home Entertainment,39201,MS,False,177533,Long-Term (5+ years),Limited,Aggressive,Philanthropy,Short-term,None,"Prefer ESG in: Metal, Glass & Plastic Containers",Taxable
a8e23829e578,50,Married,0,Household Products,29203,SC,True,475113,Immediate (0-3 months),Experienced,Aggressive,Income,Medium-term,Exclude Industry: Specialty Chemicals,Prefer ESG: Fox Corporation (Class A) (FOXA),Taxable
0ab32bd662dd,54,Married,2,Automobile Manufacturers,77001,TX,True,1908857,Immediate (0-3 months),Professional,Moderate,Education,Medium-term,Exclude Sector: Health Care,Prefer ESG in: Brewers,Taxable
dfb01d9e3813,59,Single,0,Health Care Services,83701,ID,True,169074,Short-Term (3-12 months),Moderate,Aggressive,Education,Long-term,Exclude Sector: Industrials,Prefer ESG in: Technology Distributors,Taxable
7b068cf920e3,55,Married,2,Pharmaceuticals,55402,MN,True,556199,Medium-Term (1-5 years),Limited,Aggressive,Philanthropy,Short-term,Exclude Sector: Financials,Prefer ESG in: Information Technology,Tax-deferred
e8e83a620d56,36,Single,3,Multi-Sector Holdings,02903,RI,True,142396,Medium-Term (1-5 years),Sophisticated,Aggressive,Education,Short-term,None,No specific preference,Tax-deferred
c8b0511d484f,27,Married,1,Automobile Manufacturers,20601,MD,False,1206497,Long-Term (5+ years),Moderate,Moderate,Retirement,Medium-term,None,Prefer ESG in: Consumer Staples,Taxable
a366a311abe9,40,Single,3,Steel,19104,PA,True,503576,Short-Term (3-12 months),Professional,Aggressive,Education,Short-term,Exclude Company: Molina Healthcare (MOH) | Advanced Micro Devices (AMD),Prefer ESG: DTE Energy (DTE),Tax-deferred
89f0aefbcc15,37,Married,1,Life Sciences Tools & Services,72203,AR,True,303326,Long-Term (5+ years),Professional,Conservative,Education,Medium-term,Exclude Sector: Communication Services,Prefer ESG in: Financials,Taxable
16c32514f3c4,35,Single,2,Industrial Gases,83702,ID,False,257590,Immediate (0-3 months),Sophisticated,Conservative,Education,Long-term,None,Prefer ESG: A. O. Smith (AOS),Tax-deferred
fef2827893cd,48,Single,1,Life & Health Insurance,70115,LA,True,398798,Short-Term (3-12 months),Sophisticated,Moderate,Education,Medium-term,Exclude Industry: Investment Banking & Brokerage,Prefer ESG in: Office REITs,Taxable
6714eb701b86,48,Single,4,Brewers,63104,MO,True,1023640,Immediate (0-3 months),Sophisticated,Aggressive,Education,Long-term,"Exclude Industry: Hotels, Resorts & Cruise Lines",Prefer ESG in: Health Care,Taxable
b7d75eaca514,75,Married,4,Health Care Facilities,21201,MD,False,1474929,Short-Term (3-12 months),Moderate,Conservative,Education,Short-term,Exclude Industry: Home Furnishings,Prefer ESG: General Motors (GM),Tax-deferred
1eb3971543d7,39,Married,3,Commodity Chemicals,60606,IL,True,1254266,Medium-Term (1-5 years),Experienced,Aggressive,Philanthropy,Medium-term,Exclude Industry: Multi-Sector Holdings,Prefer ESG in: Industrials,Tax-deferred
054c8d73847b,46,Married,4,Pharmaceuticals,41001,KY,True,552709,Long-Term (5+ years),None,Moderate,Education,Long-term,Exclude Company: Duke Energy (DUK),Prefer ESG in: Health Care Services,Taxable
79f327150484,38,Married,2,Gas Utilities,94102,CA,True,1500417,Medium-Term (1-5 years),Moderate,Moderate,Education,Short-term,Exclude Company: Apple Inc. (AAPL) | Workday  Inc. (WDAY),Prefer ESG: American Express (AXP),Tax-deferred
372259250a71,68,Married,4,Consumer Electronics,36101,AL,True,156346,Immediate (0-3 months),Sophisticated,Conservative,Retirement,Short-term,Exclude Sector: Consumer Discretionary,No specific preference,Taxable
837ce5899b71,37,Single,0,Gold,87105,NM,True,401775,Long-Term (5+ years),Experienced,Conservative,Income,Long-term,Exclude Company: Take Two Interactive (TTWO) | Coterra (CTRA) | Keurig Dr Pepper (KDP),No specific preference,Taxable
5a655a1c7ba6,29,Single,1,Semiconductors,97301,OR,False,108623,Immediate (0-3 months),Experienced,Moderate,Education,Long-term,Exclude Company: Fox Corporation (Class A) (FOXA),Prefer ESG: Waters Corporation (WAT),Taxable
9448e4e4141b,37,Married,0,Semiconductor Materials & Equipment,68104,NE,True,1221823,Short-Term (3-12 months),Limited,Aggressive,Education,Short-term,None,Prefer ESG: General Mills (GIS),Tax-deferred
9774ebad5f70,52,Married,0,Telecom Tower REITs,28205,NC,True,816317,Long-Term (5+ years),Sophisticated,Aggressive,Education,Long-term,Exclude Sector: Consumer Staples,Prefer ESG in: Communication Services,Taxable
9b9511ca2509,59,Married,3,"Hotels, Resorts & Cruise Lines",02902,RI,True,100882,Immediate (0-3 months),Professional,Aggressive,Education,Short-term,None,Prefer ESG in: Consumer Discretionary,Taxable
9ce26216dbe7,21,Single,1,Hotel & Resort REITs,90212,CA,True,175849,Short-Term (3-12 months),Professional,Moderate,Philanthropy,Long-term,Exclude Industry: Multi-Utilities,Prefer ESG in: Integrated Oil & Gas,Tax-deferred
fc12217c8ba0,42,Married,3,IT Consulting & Other Services,99503,AK,True,669721,Short-Term (3-12 months),Limited,Moderate,Education,Short-term,Exclude Sector: Information Technology,No specific preference,Taxable
adef887d2770,27,Married,2,Soft Drinks & Non-alcoholic Beverages,07102,NJ,True,286010,Long-Term (5+ years),Moderate,Aggressive,Income,Short-term,None,Prefer ESG in: Regional Banks,Taxable
